TradeStatus,Trade Id,Product Type,Put/Call,Buy/Sell,Prim Cur,Sec Cur,Prim Amt,Sec Amt,FX Spot Rate,FXFwdRate,Trade Booking Date,Trade Settle Date,Maturity Date,FX Prim Amount,FX Sec Amount,FX Near AllIn Rate,FX Far Sec Amount,FX Far Prim Amount,FX Far AllIn Rate,Maturity Year,Book Legal Entity,Book,TRADE_KEYWORD.EADS_STRATEGY,CounterParty,CounterParty.Attribute.EADS_Sector,CounterParty.Parent Short Name,CounterParty.Attribute.Guarantor,TRADE_KEYWORD.EADS_EXPOSURE,Pricer.NPV,Premium Amount,Premium Currency,Premium Date,Strike,Barrier.Down Rate,Barrier.Up Rate,Market Rate,TRADE_KEYWORD.EADS_MDRT_REF,Mirror Book,Mirror Trade Id,ClientPricer.FWD_DELTA,ClientPricer.INTRINSIC_VALUE
VERIFIED,1567853,FXForward,,Buy,EUR,USD,5020080.32,-6000000.00,1.04,1.20,28/12/2016,01/04/2022,01/04/2022,5020080.32,-6000000.00,1.20,,,,22,EADSNV,NV_MICRO,TC2016,BOTK_GB_LON,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-419949.00,,,,,,,1.19,201612281542,,0,-5020080.32,0.00
VERIFIED,1572396,FXForward,,Sell,EUR,USD,-2396318.11,2880614.00,1.05,1.20,04/01/2017,27/09/2022,27/09/2022,-2396318.11,2880614.00,1.20,,,,22,EADSNV,NV_MICRO,CANADA,RBOS_GB_LON,BANKS,,RBOS_GB_LON,FIRM,195788.70,,,,,,,1.20,1455-35107-WP,,0,2396318.11,0.00
VERIFIED,1636978,FXForward,,Buy,EUR,USD,2500833.61,-3000000.00,1.07,1.20,06/04/2017,01/06/2022,01/06/2022,2500833.61,-3000000.00,1.20,,,,22,EADSNV,NV_MICRO,TC2017,BOTK_GB_LON,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-213806.20,,,,,,,1.20,201704061131,,0,-2500833.61,0.00
VERIFIED,1673769,FXForward,,Buy,GBP,USD,7264274.30,-10000000.00,1.29,1.38,30/05/2017,01/06/2022,01/06/2022,7264274.30,-10000000.00,1.38,,,,22,EADSNV,NV_MICRO,TC2017,BARC_GB_LON,BANKS,,BARC_GB_LON,FIRM,-319789.50,,,,,,,1.37,201705301017,,0,-7264274.30,0.00
VERIFIED,1691848,FXForward,,Buy,EUR,USD,17611271.21,-22000000.00,1.12,1.25,23/06/2017,02/08/2022,02/08/2022,17611271.21,-22000000.00,1.25,,,,22,EADSNV,NV_MICRO,TC2017,INGB_NL_AMS,BANKS,,INGB_NL_AMS,FIRM,-2320321.51,,,,,,,1.25,201706231009,,0,-17611271.21,0.00
VERIFIED,1782376,FXForward,,Buy,EUR,USD,2272727.27,-3000000.00,1.16,1.32,03/11/2017,01/02/2023,01/02/2023,2272727.27,-3000000.00,1.32,,,,23,EADSNV,NV_MICRO,TC2017,CTBA_GB_LON,BANKS,CTBA_AU_SYD,CTBA_AU_SYD,FIRM,-431983.70,,,,,,,0.00,201711031426,,0,-2272727.27,0.00
VERIFIED,1780259,FXForward,,Buy,EUR,USD,5401026.19,-7000000.00,1.16,1.30,01/11/2017,01/04/2022,01/04/2022,5401026.19,-7000000.00,1.30,,,,22,EADSNV,NV_MICRO,TC2017,CTBA_GB_LON,BANKS,CTBA_AU_SYD,CTBA_AU_SYD,FIRM,-996405.37,,,,,,,0.00,201711011359,,0,-5401026.19,0.00
VERIFIED,1783152,FXForward,,Buy,EUR,USD,2324963.21,-3000000.00,1.16,1.29,06/11/2017,01/04/2022,01/04/2022,2324963.21,-3000000.00,1.29,,,,22,EADSNV,NV_MICRO,TC2017,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,-415653.55,,,,,,,0.00,201711061022,,0,-2324963.21,0.00
VERIFIED,1785391,FXForward,,Buy,EUR,USD,14460765.66,-19000000.00,1.16,1.31,08/11/2017,01/02/2023,01/02/2023,14460765.66,-19000000.00,1.31,,,,23,EADSNV,NV_MICRO,TC2017,BSCH_ES_MAD,BANKS,,BSCH_ES_MAD,FIRM,-2661378.84,,,,,,,0.00,201711081612,,0,-14460765.66,0.00
VERIFIED,1776468,FXForward,,Buy,EUR,USD,15301048.12,-20000000.00,1.18,1.31,26/10/2017,01/04/2022,01/04/2022,15301048.12,-20000000.00,1.31,,,,22,EADSNV,NV_MICRO,TC2017,WELL_GB_LON,BANKS,WELL_US_SFO,WELL_GB_LON,FIRM,-2991849.59,,,,,,,0.00,201710261412,,0,-15301048.12,0.00
VERIFIED,1913561,FXForward,,Buy,EUR,USD,7459068.36,-10000000.00,1.19,1.34,11/05/2018,03/05/2022,03/05/2022,7459068.36,-10000000.00,1.34,,,,22,EADSNV,NV_MICRO,TC2018,CITI_GB_LON,BANKS,CITI_US_NYC,CITI_US_NYC,FIRM,-1698267.31,,,,,,,0.00,201805110923,,0,-7459068.36,0.00
VERIFIED,1917922,FXForward,,Buy,EUR,USD,22558087.07,-30000000.00,1.18,1.33,17/05/2018,03/05/2022,03/05/2022,22558087.07,-30000000.00,1.33,,,,22,EADSNV,NV_MICRO,TC2018,BSCH_ES_MAD,BANKS,,BSCH_ES_MAD,FIRM,-4893731.21,,,,,,,0.00,201805171700,,0,-22558087.07,0.00
VERIFIED,1936508,FXForward,,Buy,EUR,USD,20504252.73,-27000000.00,1.17,1.32,14/06/2018,02/05/2022,02/05/2022,20504252.73,-27000000.00,1.32,,,,22,EADSNV,NV_MICRO,TC2018,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-4180697.55,,,,,,,0.00,201806141626,,0,-20504252.73,0.00
VERIFIED,1978888,FXForward,,Buy,EUR,USD,23178552.11,-30000000.00,1.13,1.29,15/08/2018,01/03/2023,01/03/2023,23178552.11,-30000000.00,1.29,,,,23,EADSNV,NV_MICRO,TC2018,BKCH_GB_LON,BANKS,BKCH_CN_BJS,BKCH_CN_BJS,FIRM,-3772892.34,,,,,,,0.00,201808151052,,0,-23178552.11,0.00
VERIFIED,1979000,FXForward,,Buy,EUR,USD,4477611.94,-5700000.00,1.13,1.27,15/08/2018,01/07/2022,01/07/2022,4477611.94,-5700000.00,1.27,,,,22,EADSNV,NV_MICRO,CASHFLOWHEDGE,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,-703862.56,,,,,,,0.00,201808151429,,0,-4477611.94,0.00
VERIFIED,1937071,FXForward,,Buy,EUR,USD,1367675.15,-1800000.00,1.16,1.32,15/06/2018,01/09/2022,01/09/2022,1367675.15,-1800000.00,1.32,,,,22,EADSNV,NV_MICRO,CASHFLOWHEDGE,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,-269038.88,,,,,,,0.00,201806150942,,0,-1367675.15,0.00
VERIFIED,1948668,FXForward,,Buy,EUR,USD,18875047.19,-25000000.00,1.16,1.32,02/07/2018,03/01/2023,03/01/2023,18875047.19,-25000000.00,1.32,,,,23,EADSNV,NV_MICRO,TC2018,JPMS_GB_LON,BANKS,CHAS_US_NYC,CHAS_US_NYC,FIRM,-3711223.19,,,,,,,0.00,201807021543,,0,-18875047.19,0.00
VERIFIED,1960827,FXForward,,Buy,EUR,USD,19070285.44,-25000000.00,1.17,1.31,17/07/2018,01/04/2022,01/04/2022,19070285.44,-25000000.00,1.31,,,,22,EADSNV,NV_MICRO,TC2018,WPAC_AU_SYD,BANKS,,WPAC_AU_SYD,FIRM,-3802073.17,,,,,,,0.00,201807171435,,0,-19070285.44,0.00
VERIFIED,2004261,FXForward,,Buy,EUR,USD,15915119.36,-21000000.00,1.17,1.32,20/09/2018,02/08/2022,02/08/2022,15915119.36,-21000000.00,1.32,,,,22,EADSNV,NV_MICRO,TC2018,INGB_NL_AMS,BANKS,,INGB_NL_AMS,FIRM,-3211611.93,,,,,,,0.00,201809201050,,0,-15915119.36,0.00
VERIFIED,2021183,FXForward,,Buy,EUR,USD,21008403.36,-27000000.00,1.15,1.29,09/10/2018,03/05/2022,03/05/2022,21008403.36,-27000000.00,1.29,,,,22,EADSNV,NV_MICRO,TC2018,NOSC_CA_TOR,BANKS,,NOSC_CA_TOR,FIRM,-3619420.58,,,,,,,0.00,201810091526,,0,-21008403.36,0.00
VERIFIED,2028071,FXForward,,Buy,EUR,USD,23138328.64,-30000000.00,1.15,1.30,17/10/2018,01/06/2022,01/06/2022,23138328.64,-30000000.00,1.30,,,,22,EADSNV,NV_MICRO,TC2018,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,-4217547.86,,,,,,,0.00,201810171701,,0,-23138328.64,0.00
VERIFIED,1986093,FXForward,,Buy,EUR,USD,2283105.02,-3000000.00,1.17,1.31,29/08/2018,02/08/2022,02/08/2022,2283105.02,-3000000.00,1.31,,,,22,EADSNV,NV_MICRO,TC2018,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-448210.72,,,,,,,0.00,201808291158,,0,-2283105.02,0.00
VERIFIED,2059662,FXForward,,Buy,EUR,USD,18703241.90,-24000000.00,1.13,1.28,27/11/2018,04/01/2023,04/01/2023,18703241.90,-24000000.00,1.28,,,,23,EADSNV,NV_MICRO,TC2018,BOTK_GB_LON,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-2910980.95,,,,,,,0.00,201811281133,,0,-18703241.90,0.00
VERIFIED,2123936,FXForward,,Buy,EUR,USD,316867.50,-400000.00,1.13,1.26,20/02/2019,03/01/2023,03/01/2023,316867.50,-400000.00,1.26,,,,23,EADSNV,NV_MICRO,CASHFLOWHEDGE,ICBC_GB_LON,BANKS,ICBK_CN_BJS,ICBK_CN_BJS,FIRM,-42803.49,,,,,,,0.00,2019022011323,,0,-316867.50,0.00
VERIFIED,2075655,FXForward,,Buy,EUR,USD,15900779.14,-20000000.00,1.14,1.26,11/12/2018,01/04/2022,01/04/2022,15900779.14,-20000000.00,1.26,,,,22,EADSNV,NV_MICRO,TC2018,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-2325358.67,,,,,,,0.00,201812111142,,0,-15900779.14,0.00
VERIFIED,2113151,FXForward,,Buy,EUR,USD,1564777.85,-2000000.00,1.15,1.28,04/02/2019,03/01/2023,03/01/2023,1564777.85,-2000000.00,1.28,,,,23,EADSNV,NV_MICRO,TC2019,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-235826.02,,,,,,,0.00,20190204101531,,0,-1564777.85,0.00
VERIFIED,2081012,FXForward,,Buy,EUR,USD,153985.46,-200000.00,1.14,1.30,18/12/2018,01/11/2023,01/11/2023,153985.46,-200000.00,1.30,,,,23,EADSNV,NV_MICRO,TC2018,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-23304.90,,,,,,,0.00,201812181049,,0,-153985.46,0.00
VERIFIED,2079111,FXForward,,Buy,EUR,USD,1540357.36,-2000000.00,1.13,1.30,14/12/2018,02/01/2024,02/01/2024,1540357.36,-2000000.00,1.30,,,,24,EADSNV,NV_MICRO,TC2018,JPMS_GB_LON,BANKS,CHAS_US_NYC,CHAS_US_NYC,FIRM,-226349.02,,,,,,,0.00,201812141013,,0,-1540357.36,0.00
VERIFIED,2083322,FXForward,,Sell,EUR,USD,-1951295.66,2500000.00,1.15,1.28,20/12/2018,15/02/2023,15/02/2023,-1951295.66,2500000.00,1.28,,,,23,EADSNV,NV_MICRO,Bulk2023,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,294188.66,,,,,,,0.00,1455-67282-WP,,0,1951295.66,0.00
VERIFIED,2084814,FXForward,,Buy,EUR,USD,1558190.63,-2000000.00,1.14,1.28,21/12/2018,01/03/2023,01/03/2023,1558190.63,-2000000.00,1.28,,,,23,EADSNV,NV_MICRO,TC2018,CITI_GB_LON,BANKS,CITI_US_NYC,CITI_US_NYC,FIRM,-237081.07,,,,,,,0.00,20181221164434,,0,-1558190.63,0.00
VERIFIED,2079140,FXForward,,Buy,EUR,USD,18908059.56,-24000000.00,1.13,1.27,14/12/2018,04/01/2023,04/01/2023,18908059.56,-24000000.00,1.27,,,,23,EADSNV,NV_MICRO,TC2018,WPAC_AU_SYD,BANKS,,WPAC_AU_SYD,FIRM,-2682610.60,,,,,,,0.00,20181214103421,,0,-18908059.56,0.00
VERIFIED,2114899,FXForward,,Buy,EUR,USD,18853102.91,-24000000.00,1.14,1.27,05/02/2019,04/01/2023,04/01/2023,18853102.91,-24000000.00,1.27,,,,23,EADSNV,NV_MICRO,TC2019,BKCH_GB_LON,BANKS,BKCH_CN_BJS,BKCH_CN_BJS,FIRM,-2743886.91,,,,,,,0.00,201902051633,,0,-18853102.91,0.00
VERIFIED,2110945,FXForward,,Buy,EUR,USD,156102.75,-200000.00,1.15,1.28,31/01/2019,04/01/2023,04/01/2023,156102.75,-200000.00,1.28,,,,23,EADSNV,NV_MICRO,CASHFLOWHEDGE,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-23987.90,,,,,,,0.00,201901310941,,0,-156102.75,0.00
VERIFIED,2086457,FXForward,,Buy,EUR,USD,23696682.46,-30000000.00,1.14,1.27,27/12/2018,03/10/2022,03/10/2022,23696682.46,-30000000.00,1.27,,,,22,EADSNV,NV_MICRO,TC2018,MHCB_GB_LON,BANKS,MHCB_JP_TYO,MHCB_JP_TYO,FIRM,-3432973.94,,,,,,,0.00,201812271430,,0,-23696682.46,0.00
VERIFIED,2116101,FXForward,,Buy,EUR,USD,18498535.53,-24000000.00,1.13,1.30,07/02/2019,01/02/2024,01/02/2024,18498535.53,-24000000.00,1.30,,,,24,EADSNV,NV_MICRO,TC2019,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,-2663684.72,,,,,,,0.00,20190207103740,,0,-18498535.53,0.00
VERIFIED,2116033,FXForward,,Buy,EUR,USD,1539325.93,-2000000.00,1.13,1.30,07/02/2019,01/03/2024,01/03/2024,1539325.93,-2000000.00,1.30,,,,24,EADSNV,NV_MICRO,TC2019,ESSE_SE_STO,BANKS,,ESSE_SE_STO,FIRM,-221501.98,,,,,,,0.00,2019020710282,,0,-1539325.93,0.00
VERIFIED,2132084,FXForward,,Buy,EUR,USD,28262273.90,-35000000.00,1.13,1.24,04/03/2019,01/04/2022,01/04/2022,28262273.90,-35000000.00,1.24,,,,22,EADSNV,NV_MICRO,TC2019,ESSE_SE_STO,BANKS,,ESSE_SE_STO,FIRM,-3584943.29,,,,,,,0.00,20190304154245,,0,-28262273.90,0.00
VERIFIED,2160738,FXForward,,Sell,USD,CAD,-550000.00,721265.22,1.34,1.31,26/03/2019,18/07/2022,18/07/2022,-550000.00,721265.22,1.31,,,,22,EADSNV,NV_MICRO,others,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,23529.23,,,,,,,0.00,3370-73164-WP,,0,550000.00,0.00
VERIFIED,2162363,FXForward,,Buy,EUR,USD,28739171.49,-35000000.00,1.12,1.22,28/03/2019,02/05/2022,02/05/2022,28739171.49,-35000000.00,1.22,,,,22,EADSNV,NV_MICRO,TC2019,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-3018813.85,,,,,,,0.00,201903281200,,0,-28739171.49,0.00
VERIFIED,2170403,FXForward,,Buy,EUR,USD,8858030.73,-11000000.00,1.12,1.24,02/04/2019,01/03/2023,01/03/2023,8858030.73,-11000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,-982810.56,,,,,,,0.00,20190402134424,,0,-8858030.73,0.00
VERIFIED,2148526,FXForward,,Buy,EUR,USD,28259991.93,-35000000.00,1.13,1.24,18/03/2019,03/05/2022,03/05/2022,28259991.93,-35000000.00,1.24,,,,22,EADSNV,NV_MICRO,TC2019,ANZB_AU_MEL,BANKS,,ANZB_AU_MEL,FIRM,-3550352.59,,,,,,,0.00,201903181640,,0,-28259991.93,0.00
VERIFIED,2160757,FXForward,,Sell,USD,CAD,-550000.00,721588.89,1.34,1.31,26/03/2019,13/06/2022,13/06/2022,-550000.00,721588.89,1.31,,,,22,EADSNV,NV_MICRO,others,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,23900.74,,,,,,,0.00,3370-73160-WP,,0,550000.00,0.00
VERIFIED,2129143,FXForward,,Buy,EUR,USD,10424184.11,-13000000.00,1.14,1.25,27/02/2019,01/06/2022,01/06/2022,10424184.11,-13000000.00,1.25,,,,22,EADSNV,NV_MICRO,TC2019,NOMA_GB_LON,BANKS,NOMA_JP_TYO,NOMS_JP_TYO,FIRM,-1385492.65,,,,,,,0.00,2019022715088,,0,-10424184.11,0.00
VERIFIED,2143347,FXForward,,Sell,USD,CAD,-550000.00,719818.66,1.34,1.31,13/03/2019,18/04/2022,18/04/2022,-550000.00,719818.66,1.31,,,,22,EADSNV,NV_MICRO,others,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,22150.87,,,,,,,0.00,1360-72593-WP,,0,550000.00,0.00
VERIFIED,2133620,FXForward,,Buy,EUR,USD,18748535.27,-24000000.00,1.13,1.28,05/03/2019,01/09/2023,01/09/2023,18748535.27,-24000000.00,1.28,,,,23,EADSNV,NV_MICRO,TC2019,CMCI_FR_PAR,BANKS,BFCM_FR_PAR,CMCI_FR_PAR,FIRM,-2565902.29,,,,,,,0.00,201903051055,,0,-18748535.27,0.00
VERIFIED,2186382,FXForward,,Buy,EUR,USD,27877339.71,-35000000.00,1.13,1.26,17/04/2019,01/02/2023,01/02/2023,27877339.71,-35000000.00,1.26,,,,23,EADSNV,NV_MICRO,TC2019,NBAD_AE_AUH,BANKS,,NBAD_AE_AUH,FIRM,-3520834.42,,,,,,,0.00,20190417112214,,0,-27877339.71,0.00
VERIFIED,2206047,FXForward,,Buy,EUR,USD,395631.63,-500000.00,1.13,1.26,13/05/2019,01/12/2023,01/12/2023,395631.63,-500000.00,1.26,,,,23,EADSNV,NV_MICRO,CASHFLOWHEDGE,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-45632.27,,,,,,,0.00,20190513151620,,0,-395631.63,0.00
VERIFIED,2202518,FXForward,,Buy,EUR,USD,24134186.07,-30000000.00,1.12,1.24,08/05/2019,03/04/2023,03/04/2023,24134186.07,-30000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,ANZB_AU_MEL,BANKS,,ANZB_AU_MEL,FIRM,-2656380.81,,,,,,,0.00,201905081039,,0,-24134186.07,0.00
VERIFIED,2200913,FXForward,,Buy,EUR,USD,397008.93,-500000.00,1.12,1.26,06/05/2019,01/12/2023,01/12/2023,397008.93,-500000.00,1.26,,,,23,EADSNV,NV_MICRO,CASHFLOWHEDGE,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-44095.27,,,,,,,0.00,2019050610096,,0,-397008.93,0.00
VERIFIED,2187285,FXForward,,Buy,EUR,USD,28620492.27,-35000000.00,1.12,1.22,18/04/2019,03/05/2022,03/05/2022,28620492.27,-35000000.00,1.22,,,,22,EADSNV,NV_MICRO,TC2019,BSUI_FR_PAR,BANKS,AGRI_FR_PAR,BSUI_FR_PAR,FIRM,-3149615.83,,,,,,,0.00,201904181632,,0,-28620492.27,0.00
VERIFIED,2193405,FXForward,,Buy,EUR,USD,28478759.59,-36000000.00,1.12,1.26,29/04/2019,01/03/2024,01/03/2024,28478759.59,-36000000.00,1.26,,,,24,EADSNV,NV_MICRO,TC2019 - disqualified as of 01.06.2020,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,-3126458.52,,,,,,,0.00,201904291610,,0,-28478759.59,0.00
VERIFIED,2194073,FXForward,,Buy,EUR,USD,28207607.99,-35000000.00,1.12,1.24,30/04/2019,01/03/2023,01/03/2023,28207607.99,-35000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,INGB_NL_AMS,BANKS,,INGB_NL_AMS,FIRM,-3101516.00,,,,,,,0.00,2019041619,,0,-28207607.99,0.00
VERIFIED,2208606,FXForward,,Buy,EUR,USD,26578608.25,-33000000.00,1.12,1.24,16/05/2019,02/05/2023,02/05/2023,26578608.25,-33000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,BOTK_GB_LON,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-2838299.25,,,,,,,0.00,201905161047,,0,-26578608.25,0.00
VERIFIED,2200887,FXForward,,Buy,EUR,USD,5511637.43,-7000000.00,1.12,1.27,06/05/2019,02/04/2024,02/04/2024,5511637.43,-7000000.00,1.27,,,,24,EADSNV,NV_MICRO,TC2019,CITI_GB_LON,BANKS,CITI_US_NYC,CITI_US_NYC,FIRM,-627521.42,,,,,,,0.00,20190506094359,,0,-5511637.43,0.00
VERIFIED,2186556,FXForward,,Buy,EUR,USD,19910799.62,-25000000.00,1.13,1.26,17/04/2019,01/03/2023,01/03/2023,19910799.62,-25000000.00,1.26,,,,23,EADSNV,NV_MICRO,TC2019,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-2480200.86,,,,,,,0.00,201904171735,,0,-19910799.62,0.00
VERIFIED,2206041,FXForward,,Buy,EUR,USD,9009215.61,-11000000.00,1.13,1.22,13/05/2019,01/06/2022,01/06/2022,9009215.61,-11000000.00,1.22,,,,22,EADSNV,NV_MICRO,TC2019,ROYC_GB_LON,BANKS,ROYC_CA_TOR,ROYC_CA_TOR,FIRM,-962443.77,,,,,,,0.00,2019051315147,,0,-9009215.61,0.00
VERIFIED,2187248,FXForward,,Buy,EUR,USD,13866231.65,-17000000.00,1.12,1.23,18/04/2019,01/06/2022,01/06/2022,13866231.65,-17000000.00,1.23,,,,22,EADSNV,NV_MICRO,TC2019,HYVE_DE_MUC,BANKS,,HYVE_DE_MUC,FIRM,-1550911.18,,,,,,,0.00,201904181435,,0,-13866231.65,0.00
VERIFIED,2248888,FXForward,,Buy,EUR,USD,30216414.86,-37000000.00,1.12,1.22,06/06/2019,01/02/2023,01/02/2023,30216414.86,-37000000.00,1.22,,,,23,EADSNV,NV_MICRO,TC2019,ROYC_GB_LON,BANKS,ROYC_CA_TOR,ROYC_CA_TOR,FIRM,-2890066.68,,,,,,,0.00,201906060948,,0,-30216414.86,0.00
VERIFIED,2241126,FXForward,,Buy,EUR,USD,40783034.26,-50000000.00,1.12,1.23,31/05/2019,02/05/2023,02/05/2023,40783034.26,-50000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,CMCI_FR_PAR,BANKS,BFCM_FR_PAR,CMCI_FR_PAR,FIRM,-3728904.15,,,,,,,0.00,20190531094631,,0,-40783034.26,0.00
VERIFIED,2291609,FXForward,,Buy,EUR,USD,15568052.42,-19000000.00,1.14,1.22,26/06/2019,01/08/2022,01/08/2022,15568052.42,-19000000.00,1.22,,,,22,EADSNV,NV_MICRO,TC2019,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-1605956.58,,,,,,,0.00,20190626102256,,0,-15568052.42,0.00
VERIFIED,2294230,FXForward,,Buy,EUR,USD,28445006.32,-36000000.00,1.14,1.27,26/06/2019,02/04/2024,02/04/2024,28445006.32,-36000000.00,1.27,,,,24,EADSNV,NV_MICRO,TC2019,CMCI_FR_PAR,BANKS,BFCM_FR_PAR,CMCI_FR_PAR,FIRM,-3116275.18,,,,,,,0.00,201906261616,,0,-28445006.32,0.00
VERIFIED,2262545,FXForward,,Buy,EUR,USD,14524284.89,-18000000.00,1.13,1.24,13/06/2019,01/06/2023,01/06/2023,14524284.89,-18000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-1490467.48,,,,,,,0.00,20190613121727,,0,-14524284.89,0.00
VERIFIED,2265086,FXForward,,Buy,EUR,USD,16477993.64,-20000000.00,1.13,1.21,14/06/2019,01/08/2022,01/08/2022,16477993.64,-20000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,CITI_GB_LON,BANKS,CITI_US_NYC,CITI_US_NYC,FIRM,-1589686.05,,,,,,,0.00,20190614093959,,0,-16477993.64,0.00
VERIFIED,2268572,FXForward,,Buy,EUR,USD,28628451.77,-35000000.00,1.12,1.22,17/06/2019,04/01/2023,04/01/2023,28628451.77,-35000000.00,1.22,,,,23,EADSNV,NV_MICRO,TC2019,BOTK_GB_LON,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-2736716.37,,,,,,,0.00,201906171439,,0,-28628451.77,0.00
VERIFIED,2273400,FXForward,,Buy,EUR,USD,28820816.86,-35000000.00,1.12,1.21,19/06/2019,03/10/2022,03/10/2022,28820816.86,-35000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,HELA_DE_FRA,BANKS,,HELA_DE_FRA,FIRM,-2696792.89,,,,,,,0.00,20190619103131,,0,-28820816.86,0.00
VERIFIED,2300380,FXForward,,Buy,EUR,USD,21972572.21,-27000000.00,1.14,1.23,01/07/2019,01/11/2022,01/11/2022,21972572.21,-27000000.00,1.23,,,,22,EADSNV,NV_MICRO,TC2019 - disqualified as of 01.06.2020,ICBC_GB_LON,BANKS,ICBK_CN_BJS,ICBK_CN_BJS,FIRM,-2333426.02,,,,,,,0.00,20190701133714_02,,0,-21972572.21,0.00
VERIFIED,2309164,FXForward,,Buy,EUR,USD,19905197.12,-25000000.00,1.12,1.26,08/07/2019,01/03/2024,01/03/2024,19905197.12,-25000000.00,1.26,,,,24,EADSNV,NV_MICRO,TC2019,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-2027947.06,,,,,,,0.00,20190708102713,,0,-19905197.12,0.00
VERIFIED,2308583,FXForward,,Buy,EUR,USD,25317489.49,-31000000.00,1.12,1.22,05/07/2019,03/01/2023,03/01/2023,25317489.49,-31000000.00,1.22,,,,23,EADSNV,NV_MICRO,TC2019,NOMA_GB_LON,BANKS,NOMA_JP_TYO,NOMS_JP_TYO,FIRM,-2469600.32,,,,,,,0.00,20190705142841,,0,-25317489.49,0.00
VERIFIED,2309226,FXForward,,Buy,EUR,USD,45065531.07,-54500000.00,1.12,1.21,08/07/2019,01/07/2022,01/07/2022,45065531.07,-54500000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,BSCH_ES_MAD,BANKS,,BSCH_ES_MAD,FIRM,-4223134.69,,,,,,,0.00,20190708104114,,0,-45065531.07,0.00
VERIFIED,2327766,FXForward,,Sell,EUR,USD,-5023061.29,6000000.00,1.12,1.19,23/07/2019,02/05/2022,02/05/2022,-5023061.29,6000000.00,1.19,,,,22,EADSNV,NV_MICRO,TC2019 disqualified 30.06.2019,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,410411.88,,,,,,,0.00,2019072316367_01,,0,5023061.29,0.00
VERIFIED,2336559,FXForward,,Buy,EUR,USD,41562759.77,-50000000.00,1.12,1.20,06/08/2019,01/09/2022,01/09/2022,41562759.77,-50000000.00,1.20,,,,22,EADSNV,NV_MICRO,TC2019,INGB_NL_AMS,BANKS,,INGB_NL_AMS,FIRM,-3496695.91,,,,,,,0.00,20190806100212,,0,-41562759.77,0.00
VERIFIED,2349278,FXForward,,Buy,EUR,USD,20001600.13,-25000000.00,1.11,1.25,27/08/2019,03/02/2025,03/02/2025,20001600.13,-25000000.00,1.25,,,,25,EADSNV,NV_MICRO,TC2020 - disqualified as of 01.07.2020,INGB_NL_AMS,BANKS,,INGB_NL_AMS,FIRM,-1576521.45,,,,,,,0.00,20190827162648,,0,-20001600.13,0.00
